lang,text_id,aoi_index,aoi_text,aoi_text_ws_after
en,wizardlm_greedy_search_item46,32,from,True
en,wizardlm_greedy_search_item46,33,the,True
en,wizardlm_greedy_search_item46,34,ongoing,True
en,wizardlm_greedy_search_item46,35,conflict,True
en,wizardlm_greedy_search_item46,36,in,True
en,wizardlm_greedy_search_item46,37,their,True
en,wizardlm_greedy_search_item46,38,homeland.,True
en,wizardlm_greedy_search_item46,39,"However,",True
en,wizardlm_greedy_search_item46,40,despite,True
en,wizardlm_greedy_search_item46,41,the,True
en,wizardlm_greedy_search_item46,42,warm,True
en,wizardlm_greedy_search_item46,43,"welcome,",True
en,wizardlm_greedy_search_item46,44,these,True
en,wizardlm_greedy_search_item46,45,refugees,True
en,wizardlm_greedy_search_item46,46,face,True
en,wizardlm_greedy_search_item46,47,significant,True
en,wizardlm_greedy_search_item46,48,challenges,True
en,wizardlm_greedy_search_item46,49,in,True
en,wizardlm_greedy_search_item46,50,their,True
en,wizardlm_greedy_search_item46,51,integration,True
en,wizardlm_greedy_search_item46,52,into,True
en,wizardlm_greedy_search_item46,53,Turkish,True
en,wizardlm_greedy_search_item46,54,society.,True
en,wizardlm_greedy_search_item46,55,The,True
en,wizardlm_greedy_search_item46,56,rise,True
en,wizardlm_greedy_search_item46,57,of,True
en,wizardlm_greedy_search_item46,58,"xenophobia,",True
en,wizardlm_greedy_search_item46,59,slow,True
en,wizardlm_greedy_search_item46,60,implementation,True
en,wizardlm_greedy_search_item46,61,of,True
en,wizardlm_greedy_search_item46,62,official,True
en,wizardlm_greedy_search_item46,63,employment,True
en,wizardlm_greedy_search_item46,64,"programs,",True
en,wizardlm_greedy_search_item46,65,and,True
en,wizardlm_greedy_search_item46,66,political,True
en,wizardlm_greedy_search_item46,67,and,True
en,wizardlm_greedy_search_item46,68,cultural,True
en,wizardlm_greedy_search_item46,69,differences,True
en,wizardlm_greedy_search_item46,70,have,True
en,wizardlm_greedy_search_item46,71,created,True
en,wizardlm_greedy_search_item46,72,a,True
en,wizardlm_greedy_search_item46,73,complex,True
en,wizardlm_greedy_search_item46,74,web,True
en,wizardlm_greedy_search_item46,75,of,True
en,wizardlm_greedy_search_item46,76,obstacles,True
en,wizardlm_greedy_search_item46,77,that,True
en,wizardlm_greedy_search_item46,78,hinder,True
en,wizardlm_greedy_search_item46,79,their,True
en,wizardlm_greedy_search_item46,80,regularization,True
en,wizardlm_greedy_search_item46,81,process.,False
en,wizardlm_greedy_search_item47,0,Title:,True
en,wizardlm_greedy_search_item47,1,Trump,True
en,wizardlm_greedy_search_item47,2,Administration,True
en,wizardlm_greedy_search_item47,3,Extends,True
en,wizardlm_greedy_search_item47,4,Deadline,True
en,wizardlm_greedy_search_item47,5,for,True
en,wizardlm_greedy_search_item47,6,Insurance,True
en,wizardlm_greedy_search_item47,7,Companies,True
en,wizardlm_greedy_search_item47,8,Amid,True
en,wizardlm_greedy_search_item47,9,ACA,True
en,wizardlm_greedy_search_item47,10,Uncertainty,True
en,wizardlm_greedy_search_item47,11,Introduction,True
en,wizardlm_greedy_search_item47,12,The,True
en,wizardlm_greedy_search_item47,13,Affordable,True
en,wizardlm_greedy_search_item47,14,Care,True
en,wizardlm_greedy_search_item47,15,Act,True
en,wizardlm_greedy_search_item47,16,"(ACA),",True
en,wizardlm_greedy_search_item47,17,also,True
en,wizardlm_greedy_search_item47,18,known,True
en,wizardlm_greedy_search_item47,19,as,True
en,wizardlm_greedy_search_item47,20,"Obamacare,",True
en,wizardlm_greedy_search_item47,21,has,True
en,wizardlm_greedy_search_item47,22,been,True
en,wizardlm_greedy_search_item47,23,a,True
en,wizardlm_greedy_search_item47,24,topic,True
en,wizardlm_greedy_search_item47,25,of,True
en,wizardlm_greedy_search_item47,26,controversy,True
en,wizardlm_greedy_search_item47,27,since,True
en,wizardlm_greedy_search_item47,28,its,True
en,wizardlm_greedy_search_item47,29,inception,True
en,wizardlm_greedy_search_item47,30,in,True
en,wizardlm_greedy_search_item47,31,2010.,True
en,wizardlm_greedy_search_item47,32,The,True
en,wizardlm_greedy_search_item47,33,Trump,True
en,wizardlm_greedy_search_item47,34,administration,True
en,wizardlm_greedy_search_item47,35,has,True
en,wizardlm_greedy_search_item47,36,been,True
en,wizardlm_greedy_search_item47,37,a,True
en,wizardlm_greedy_search_item47,38,vocal,True
en,wizardlm_greedy_search_item47,39,critic,True
en,wizardlm_greedy_search_item47,40,of,True
en,wizardlm_greedy_search_item47,41,the,True
en,wizardlm_greedy_search_item47,42,"ACA,",True
en,wizardlm_greedy_search_item47,43,and,True
en,wizardlm_greedy_search_item47,44,the,True
en,wizardlm_greedy_search_item47,45,future,True
en,wizardlm_greedy_search_item47,46,of,True
en,wizardlm_greedy_search_item47,47,the,True
en,wizardlm_greedy_search_item47,48,landmark,True
en,wizardlm_greedy_search_item47,49,healthcare,True
en,wizardlm_greedy_search_item47,50,legislation,True
en,wizardlm_greedy_search_item47,51,has,True
en,wizardlm_greedy_search_item47,52,been,True
en,wizardlm_greedy_search_item47,53,uncertain.,True
en,wizardlm_greedy_search_item47,54,In,True
en,wizardlm_greedy_search_item47,55,a,True
en,wizardlm_greedy_search_item47,56,recent,True
en,wizardlm_greedy_search_item47,57,"move,",True
en,wizardlm_greedy_search_item47,58,the,True
en,wizardlm_greedy_search_item47,59,Trump,True
en,wizardlm_greedy_search_item47,60,administration,True
en,wizardlm_greedy_search_item47,61,has,True
en,wizardlm_greedy_search_item47,62,extended,True
en,wizardlm_greedy_search_item47,63,the,True
en,wizardlm_greedy_search_item47,64,deadline,True
en,wizardlm_greedy_search_item47,65,for,True
en,wizardlm_greedy_search_item47,66,insurance,True
en,wizardlm_greedy_search_item47,67,companies,True
en,wizardlm_greedy_search_item47,68,to,True
en,wizardlm_greedy_search_item47,69,decide,True
en,wizardlm_greedy_search_item47,70,on,True
en,wizardlm_greedy_search_item47,71,ACA,True
en,wizardlm_greedy_search_item47,72,"plans,",True
en,wizardlm_greedy_search_item47,73,amid,True
en,wizardlm_greedy_search_item47,74,uncertainty,True
en,wizardlm_greedy_search_item47,75,over,True
en,wizardlm_greedy_search_item47,76,President,True
en,wizardlm_greedy_search_item47,77,Trump's,True
en,wizardlm_greedy_search_item47,78,commitment,True
en,wizardlm_greedy_search_item47,79,to,True
en,wizardlm_greedy_search_item47,80,cost-sharing,True
en,wizardlm_greedy_search_item47,81,reduction,True
en,wizardlm_greedy_search_item47,82,payments.,False
en,wizardlm_greedy_search_item48,0,Title:,True
en,wizardlm_greedy_search_item48,1,Arkansas',True
en,wizardlm_greedy_search_item48,2,Race,True
en,wizardlm_greedy_search_item48,3,Against,True
en,wizardlm_greedy_search_item48,4,Time:,True
en,wizardlm_greedy_search_item48,5,The,True
en,wizardlm_greedy_search_item48,6,Legal,True
en,wizardlm_greedy_search_item48,7,Battle,True
en,wizardlm_greedy_search_item48,8,Over,True
en,wizardlm_greedy_search_item48,9,Executions,True
en,wizardlm_greedy_search_item48,10,In,True
en,wizardlm_greedy_search_item48,11,the,True
en,wizardlm_greedy_search_item48,12,heart,True
en,wizardlm_greedy_search_item48,13,of,True
en,wizardlm_greedy_search_item48,14,the,True
en,wizardlm_greedy_search_item48,15,American,True
en,wizardlm_greedy_search_item48,16,"South,",True
en,wizardlm_greedy_search_item48,17,the,True
en,wizardlm_greedy_search_item48,18,state,True
en,wizardlm_greedy_search_item48,19,of,True
en,wizardlm_greedy_search_item48,20,Arkansas,True
en,wizardlm_greedy_search_item48,21,found,True
en,wizardlm_greedy_search_item48,22,itself,True
en,wizardlm_greedy_search_item48,23,in,True
en,wizardlm_greedy_search_item48,24,a,True
en,wizardlm_greedy_search_item48,25,precarious,True
en,wizardlm_greedy_search_item48,26,situation.,True
en,wizardlm_greedy_search_item48,27,In,True
en,wizardlm_greedy_search_item48,28,an,True
en,wizardlm_greedy_search_item48,29,unprecedented,True
en,wizardlm_greedy_search_item48,30,"move,",True
en,wizardlm_greedy_search_item48,31,the,True
en,wizardlm_greedy_search_item48,32,state,True
en,wizardlm_greedy_search_item48,33,planned,True
en,wizardlm_greedy_search_item48,34,to,True
en,wizardlm_greedy_search_item48,35,execute,True
en,wizardlm_greedy_search_item48,36,eight,True
en,wizardlm_greedy_search_item48,37,inmates,True
en,wizardlm_greedy_search_item48,38,over,True
en,wizardlm_greedy_search_item48,39,the,True
en,wizardlm_greedy_search_item48,40,course,True
en,wizardlm_greedy_search_item48,41,of,True
en,wizardlm_greedy_search_item48,42,just,True
en,wizardlm_greedy_search_item48,43,11,True
en,wizardlm_greedy_search_item48,44,days,True
en,wizardlm_greedy_search_item48,45,in,True
en,wizardlm_greedy_search_item48,46,April,True
en,wizardlm_greedy_search_item48,47,2017.,True
en,wizardlm_greedy_search_item48,48,This,True
en,wizardlm_greedy_search_item48,49,ambitious,True
en,wizardlm_greedy_search_item48,50,schedule,True
en,wizardlm_greedy_search_item48,51,was,True
en,wizardlm_greedy_search_item48,52,met,True
en,wizardlm_greedy_search_item48,53,with,True
en,wizardlm_greedy_search_item48,54,legal,True
en,wizardlm_greedy_search_item48,55,obstacles,True
en,wizardlm_greedy_search_item48,56,and,True
en,wizardlm_greedy_search_item48,57,ethical,True
en,wizardlm_greedy_search_item48,58,"concerns,",True
en,wizardlm_greedy_search_item48,59,ultimately,True
en,wizardlm_greedy_search_item48,60,leading,True
en,wizardlm_greedy_search_item48,61,to,True
en,wizardlm_greedy_search_item48,62,a,True
en,wizardlm_greedy_search_item48,63,tense,True
en,wizardlm_greedy_search_item48,64,standoff,True
en,wizardlm_greedy_search_item48,65,between,True
en,wizardlm_greedy_search_item48,66,the,True
en,wizardlm_greedy_search_item48,67,state,True
en,wizardlm_greedy_search_item48,68,and,True
en,wizardlm_greedy_search_item48,69,federal,True
en,wizardlm_greedy_search_item48,70,judges.,True
en,wizardlm_greedy_search_item48,71,The,True
en,wizardlm_greedy_search_item48,72,primary,True
en,wizardlm_greedy_search_item48,73,issue,True
en,wizardlm_greedy_search_item48,74,at,True
en,wizardlm_greedy_search_item48,75,hand,True
en,wizardlm_greedy_search_item48,76,was,True
en,wizardlm_greedy_search_item48,77,the,True
en,wizardlm_greedy_search_item48,78,expiration,True
en,wizardlm_greedy_search_item48,79,date,True
en,wizardlm_greedy_search_item48,80,of,True
en,wizardlm_greedy_search_item48,81,the,True
en,wizardlm_greedy_search_item48,82,execution,True
en,wizardlm_greedy_search_item48,83,"drug,",True
en,wizardlm_greedy_search_item48,84,midazolam.,False
en,wizardlm_greedy_search_item49,0,Title:,True
en,wizardlm_greedy_search_item49,1,A,True
en,wizardlm_greedy_search_item49,2,Leap,True
en,wizardlm_greedy_search_item49,3,into,True
en,wizardlm_greedy_search_item49,4,the,True
en,wizardlm_greedy_search_item49,5,Cosmos:,True
en,wizardlm_greedy_search_item49,6,Murad,True
en,wizardlm_greedy_search_item49,7,Rahimov's,True
en,wizardlm_greedy_search_item49,8,NASA,True
en,wizardlm_greedy_search_item49,9,Tour,True
en,wizardlm_greedy_search_item49,10,In,True
en,wizardlm_greedy_search_item49,11,the,True
en,wizardlm_greedy_search_item49,12,heart,True
en,wizardlm_greedy_search_item49,13,of,True
en,wizardlm_greedy_search_item49,14,"Uzbekistan,",True
en,wizardlm_greedy_search_item49,15,a,True
en,wizardlm_greedy_search_item49,16,young,True
en,wizardlm_greedy_search_item49,17,man,True
en,wizardlm_greedy_search_item49,18,named,True
en,wizardlm_greedy_search_item49,19,Murad,True
en,wizardlm_greedy_search_item49,20,"Rahimov,",True
en,wizardlm_greedy_search_item49,21,just,True
en,wizardlm_greedy_search_item49,22,16,True
en,wizardlm_greedy_search_item49,23,years,True
en,wizardlm_greedy_search_item49,24,"old,",True
en,wizardlm_greedy_search_item49,25,had,True
en,wizardlm_greedy_search_item49,26,a,True
en,wizardlm_greedy_search_item49,27,dream,True
en,wizardlm_greedy_search_item49,28,that,True
en,wizardlm_greedy_search_item49,29,many,True
en,wizardlm_greedy_search_item49,30,would,True
en,wizardlm_greedy_search_item49,31,consider,True
en,wizardlm_greedy_search_item49,32,out,True
en,wizardlm_greedy_search_item49,33,of,True
en,wizardlm_greedy_search_item49,34,this,True
en,wizardlm_greedy_search_item49,35,world.,True
en,wizardlm_greedy_search_item49,36,"Murad,",True
en,wizardlm_greedy_search_item49,37,a,True
en,wizardlm_greedy_search_item49,38,U.S.,True
en,wizardlm_greedy_search_item49,39,citizen,True
en,wizardlm_greedy_search_item49,40,with,True
en,wizardlm_greedy_search_item49,41,an,True
en,wizardlm_greedy_search_item49,42,unwavering,True
en,wizardlm_greedy_search_item49,43,passion,True
en,wizardlm_greedy_search_item49,44,for,True
en,wizardlm_greedy_search_item49,45,space,True
en,wizardlm_greedy_search_item49,46,"exploration,",True
en,wizardlm_greedy_search_item49,47,embarked,True
en,wizardlm_greedy_search_item49,48,on,True
en,wizardlm_greedy_search_item49,49,a,True
en,wizardlm_greedy_search_item49,50,journey,True
en,wizardlm_greedy_search_item49,51,that,True
en,wizardlm_greedy_search_item49,52,would,True
en,wizardlm_greedy_search_item49,53,take,True
en,wizardlm_greedy_search_item49,54,him,True
en,wizardlm_greedy_search_item49,55,closer,True
en,wizardlm_greedy_search_item49,56,to,True
en,wizardlm_greedy_search_item49,57,his,True
en,wizardlm_greedy_search_item49,58,dreams.,True
en,wizardlm_greedy_search_item49,59,This,True
en,wizardlm_greedy_search_item49,60,journey,True
en,wizardlm_greedy_search_item49,61,was,True
en,wizardlm_greedy_search_item49,62,not,True
en,wizardlm_greedy_search_item49,63,just,True
en,wizardlm_greedy_search_item49,64,a,True
en,wizardlm_greedy_search_item49,65,leap,True
en,wizardlm_greedy_search_item49,66,of,True
en,wizardlm_greedy_search_item49,67,"faith,",True
en,wizardlm_greedy_search_item49,68,but,True
en,wizardlm_greedy_search_item49,69,a,True
en,wizardlm_greedy_search_item49,70,leap,True
en,wizardlm_greedy_search_item49,71,into,True
en,wizardlm_greedy_search_item49,72,the,True
en,wizardlm_greedy_search_item49,73,"cosmos,",True
en,wizardlm_greedy_search_item49,74,guided,True
en,wizardlm_greedy_search_item49,75,by,True
en,wizardlm_greedy_search_item49,76,the,True
en,wizardlm_greedy_search_item49,77,expertise,True
en,wizardlm_greedy_search_item49,78,of,True
en,wizardlm_greedy_search_item49,79,astrophysicist,True
en,wizardlm_greedy_search_item49,80,Jeremy,True
en,wizardlm_greedy_search_item49,81,Schnittman.,False
en,wizardlm_greedy_search_item51,0,"Altruism,",True
en,wizardlm_greedy_search_item51,1,a,True
en,wizardlm_greedy_search_item51,2,concept,True
en,wizardlm_greedy_search_item51,3,often,True
en,wizardlm_greedy_search_item51,4,associated,True
en,wizardlm_greedy_search_item51,5,with,True
en,wizardlm_greedy_search_item51,6,"selflessness,",True
en,wizardlm_greedy_search_item51,7,is,True
en,wizardlm_greedy_search_item51,8,a,True
en,wizardlm_greedy_search_item51,9,term,True
en,wizardlm_greedy_search_item51,10,coined,True
en,wizardlm_greedy_search_item51,11,by,True
en,wizardlm_greedy_search_item51,12,Auguste,True
en,wizardlm_greedy_search_item51,13,"Comte,",True
en,wizardlm_greedy_search_item51,14,a,True
en,wizardlm_greedy_search_item51,15,French,True
en,wizardlm_greedy_search_item51,16,philosopher,True
en,wizardlm_greedy_search_item51,17,who,True
en,wizardlm_greedy_search_item51,18,believed,True
en,wizardlm_greedy_search_item51,19,in,True
en,wizardlm_greedy_search_item51,20,the,True
en,wizardlm_greedy_search_item51,21,power,True
en,wizardlm_greedy_search_item51,22,of,True
en,wizardlm_greedy_search_item51,23,societal,True
en,wizardlm_greedy_search_item51,24,evolution.,True
en,wizardlm_greedy_search_item51,25,Comte,True
en,wizardlm_greedy_search_item51,26,argued,True
en,wizardlm_greedy_search_item51,27,that,True
en,wizardlm_greedy_search_item51,28,as,True
en,wizardlm_greedy_search_item51,29,society,True
en,wizardlm_greedy_search_item51,30,"progresses,",True
en,wizardlm_greedy_search_item51,31,individuals,True
en,wizardlm_greedy_search_item51,32,become,True
en,wizardlm_greedy_search_item51,33,more,True
en,wizardlm_greedy_search_item51,34,aware,True
en,wizardlm_greedy_search_item51,35,of,True
en,wizardlm_greedy_search_item51,36,their,True
en,wizardlm_greedy_search_item51,37,interconnectedness,True
en,wizardlm_greedy_search_item51,38,and,True
en,wizardlm_greedy_search_item51,39,the,True
en,wizardlm_greedy_search_item51,40,importance,True
en,wizardlm_greedy_search_item51,41,of,True
en,wizardlm_greedy_search_item51,42,reciprocity,True
en,wizardlm_greedy_search_item51,43,in,True
en,wizardlm_greedy_search_item51,44,relationships.,True
en,wizardlm_greedy_search_item51,45,This,True
en,wizardlm_greedy_search_item51,46,idea,True
en,wizardlm_greedy_search_item51,47,of,True
en,wizardlm_greedy_search_item51,48,"reciprocity,",True
en,wizardlm_greedy_search_item51,49,or,True
en,wizardlm_greedy_search_item51,50,the,True
en,wizardlm_greedy_search_item51,51,exchange,True
en,wizardlm_greedy_search_item51,52,of,True
en,wizardlm_greedy_search_item51,53,"resources,",True
en,wizardlm_greedy_search_item51,54,is,True
en,wizardlm_greedy_search_item51,55,a,True
en,wizardlm_greedy_search_item51,56,fundamental,True
en,wizardlm_greedy_search_item51,57,principle,True
en,wizardlm_greedy_search_item51,58,in,True
en,wizardlm_greedy_search_item51,59,biological,True
en,wizardlm_greedy_search_item51,60,"observations,",True
en,wizardlm_greedy_search_item51,61,where,True
en,wizardlm_greedy_search_item51,62,it,True
en,wizardlm_greedy_search_item51,63,is,True
en,wizardlm_greedy_search_item51,64,seen,True
en,wizardlm_greedy_search_item51,65,in,True
en,wizardlm_greedy_search_item51,66,various,True
en,wizardlm_greedy_search_item51,67,forms,True
en,wizardlm_greedy_search_item51,68,of,True
en,wizardlm_greedy_search_item51,69,symbiotic,True
en,wizardlm_greedy_search_item51,70,relationships.,True
en,wizardlm_greedy_search_item51,71,In,True
en,wizardlm_greedy_search_item51,72,the,True
en,wizardlm_greedy_search_item51,73,context,True
en,wizardlm_greedy_search_item51,74,of,True
en,wizardlm_greedy_search_item51,75,"altruism,",True
en,wizardlm_greedy_search_item51,76,biological,True
en,wizardlm_greedy_search_item51,77,observations,True
en,wizardlm_greedy_search_item51,78,have,True
en,wizardlm_greedy_search_item51,79,revealed,True
en,wizardlm_greedy_search_item51,80,that,True
en,wizardlm_greedy_search_item51,81,selfless,True
en,wizardlm_greedy_search_item51,82,acts,True
en,wizardlm_greedy_search_item51,83,can,True
en,wizardlm_greedy_search_item51,84,be,True
en,wizardlm_greedy_search_item51,85,beneficial,True
en,wizardlm_greedy_search_item51,86,for,True
en,wizardlm_greedy_search_item51,87,both,True
en,wizardlm_greedy_search_item51,88,the,True
en,wizardlm_greedy_search_item51,89,individual,True
en,wizardlm_greedy_search_item51,90,performing,True
en,wizardlm_greedy_search_item51,91,the,True
en,wizardlm_greedy_search_item51,92,act,True
en,wizardlm_greedy_search_item51,93,and,True
en,wizardlm_greedy_search_item51,94,the,True
en,wizardlm_greedy_search_item51,95,recipient.,False
en,wizardlm_greedy_search_item52,0,Alfred,True
en,wizardlm_greedy_search_item52,1,Bernhard,True
en,wizardlm_greedy_search_item52,2,"Nobel,",True
en,wizardlm_greedy_search_item52,3,a,True
en,wizardlm_greedy_search_item52,4,renowned,True
en,wizardlm_greedy_search_item52,5,Swedish,True
en,wizardlm_greedy_search_item52,6,chemist,True
en,wizardlm_greedy_search_item52,7,and,True
en,wizardlm_greedy_search_item52,8,"inventor,",True
en,wizardlm_greedy_search_item52,9,is,True
en,wizardlm_greedy_search_item52,10,best,True
en,wizardlm_greedy_search_item52,11,known,True
en,wizardlm_greedy_search_item52,12,for,True
en,wizardlm_greedy_search_item52,13,his,True
en,wizardlm_greedy_search_item52,14,groundbreaking,True
en,wizardlm_greedy_search_item52,15,invention,True
en,wizardlm_greedy_search_item52,16,of,True
en,wizardlm_greedy_search_item52,17,dynamite.,True
en,wizardlm_greedy_search_item52,18,His,True
en,wizardlm_greedy_search_item52,19,innovative,True
en,wizardlm_greedy_search_item52,20,creation,True
en,wizardlm_greedy_search_item52,21,revolutionized,True
en,wizardlm_greedy_search_item52,22,the,True
en,wizardlm_greedy_search_item52,23,field,True
en,wizardlm_greedy_search_item52,24,of,True
en,wizardlm_greedy_search_item52,25,engineering,True
en,wizardlm_greedy_search_item52,26,and,True
en,wizardlm_greedy_search_item52,27,"construction,",True
en,wizardlm_greedy_search_item52,28,making,True
en,wizardlm_greedy_search_item52,29,it,True
en,wizardlm_greedy_search_item52,30,possible,True
en,wizardlm_greedy_search_item52,31,to,True
en,wizardlm_greedy_search_item52,32,complete,True
en,wizardlm_greedy_search_item52,33,large-scale,True
en,wizardlm_greedy_search_item52,34,projects,True
en,wizardlm_greedy_search_item52,35,more,True
en,wizardlm_greedy_search_item52,36,efficiently,True
en,wizardlm_greedy_search_item52,37,and,True
en,wizardlm_greedy_search_item52,38,safely.,True
en,wizardlm_greedy_search_item52,39,Nobel's,True
en,wizardlm_greedy_search_item52,40,journey,True
en,wizardlm_greedy_search_item52,41,to,True
en,wizardlm_greedy_search_item52,42,the,True
en,wizardlm_greedy_search_item52,43,invention,True
en,wizardlm_greedy_search_item52,44,of,True
en,wizardlm_greedy_search_item52,45,dynamite,True
en,wizardlm_greedy_search_item52,46,began,True
en,wizardlm_greedy_search_item52,47,with,True
en,wizardlm_greedy_search_item52,48,his,True
en,wizardlm_greedy_search_item52,49,work,True
en,wizardlm_greedy_search_item52,50,on,True
en,wizardlm_greedy_search_item52,51,the,True
en,wizardlm_greedy_search_item52,52,development,True
en,wizardlm_greedy_search_item52,53,of,True
en,wizardlm_greedy_search_item52,54,"nitroglycerin,",True
en,wizardlm_greedy_search_item52,55,a,True
en,wizardlm_greedy_search_item52,56,highly,True
en,wizardlm_greedy_search_item52,57,unstable,True
en,wizardlm_greedy_search_item52,58,and,True
en,wizardlm_greedy_search_item52,59,dangerous,True
en,wizardlm_greedy_search_item52,60,explosive.,True
en,wizardlm_greedy_search_item52,61,Recognizing,True
en,wizardlm_greedy_search_item52,62,the,True
en,wizardlm_greedy_search_item52,63,potential,True
en,wizardlm_greedy_search_item52,64,of,True
en,wizardlm_greedy_search_item52,65,this,True
en,wizardlm_greedy_search_item52,66,"substance,",True
en,wizardlm_greedy_search_item52,67,Nobel,True
en,wizardlm_greedy_search_item52,68,sought,True
en,wizardlm_greedy_search_item52,69,to,True
en,wizardlm_greedy_search_item52,70,create,True
en,wizardlm_greedy_search_item52,71,a,True
en,wizardlm_greedy_search_item52,72,more,True
en,wizardlm_greedy_search_item52,73,stable,True
en,wizardlm_greedy_search_item52,74,and,True
en,wizardlm_greedy_search_item52,75,controlled,True
en,wizardlm_greedy_search_item52,76,form,True
en,wizardlm_greedy_search_item52,77,of,True
en,wizardlm_greedy_search_item52,78,it.,True
en,wizardlm_greedy_search_item52,79,His,True
en,wizardlm_greedy_search_item52,80,tireless,True
en,wizardlm_greedy_search_item52,81,efforts,True
en,wizardlm_greedy_search_item52,82,led,True
en,wizardlm_greedy_search_item52,83,to,True
en,wizardlm_greedy_search_item52,84,the,True
en,wizardlm_greedy_search_item52,85,invention,True
en,wizardlm_greedy_search_item52,86,of,True
en,wizardlm_greedy_search_item52,87,"dynamite,",True
en,wizardlm_greedy_search_item52,88,a,True
en,wizardlm_greedy_search_item52,89,safer,True
en,wizardlm_greedy_search_item52,90,and,True
en,wizardlm_greedy_search_item52,91,more,True
en,wizardlm_greedy_search_item52,92,reliable,True
en,wizardlm_greedy_search_item52,93,form,True
en,wizardlm_greedy_search_item52,94,of,True
en,wizardlm_greedy_search_item52,95,nitroglycerin.,False
en,wizardlm_greedy_search_item53,0,An,True
en,wizardlm_greedy_search_item53,1,initial,True
en,wizardlm_greedy_search_item53,2,public,True
en,wizardlm_greedy_search_item53,3,"offering,",True
en,wizardlm_greedy_search_item53,4,or,True
en,wizardlm_greedy_search_item53,5,"IPO,",True
en,wizardlm_greedy_search_item53,6,is,True
en,wizardlm_greedy_search_item53,7,a,True
en,wizardlm_greedy_search_item53,8,significant,True
en,wizardlm_greedy_search_item53,9,event,True
en,wizardlm_greedy_search_item53,10,in,True
en,wizardlm_greedy_search_item53,11,the,True
en,wizardlm_greedy_search_item53,12,life,True
en,wizardlm_greedy_search_item53,13,of,True
en,wizardlm_greedy_search_item53,14,a,True
en,wizardlm_greedy_search_item53,15,company.,True
en,wizardlm_greedy_search_item53,16,It's,True
en,wizardlm_greedy_search_item53,17,the,True
en,wizardlm_greedy_search_item53,18,process,True
en,wizardlm_greedy_search_item53,19,by,True
en,wizardlm_greedy_search_item53,20,which,True
en,wizardlm_greedy_search_item53,21,a,True
en,wizardlm_greedy_search_item53,22,company,True
en,wizardlm_greedy_search_item53,23,goes,True
en,wizardlm_greedy_search_item53,24,"public,",True
en,wizardlm_greedy_search_item53,25,offering,True
en,wizardlm_greedy_search_item53,26,its,True
en,wizardlm_greedy_search_item53,27,shares,True
en,wizardlm_greedy_search_item53,28,to,True
en,wizardlm_greedy_search_item53,29,the,True
en,wizardlm_greedy_search_item53,30,public,True
en,wizardlm_greedy_search_item53,31,for,True
en,wizardlm_greedy_search_item53,32,the,True
en,wizardlm_greedy_search_item53,33,first,True
en,wizardlm_greedy_search_item53,34,time.,True
en,wizardlm_greedy_search_item53,35,This,True
en,wizardlm_greedy_search_item53,36,is,True
en,wizardlm_greedy_search_item53,37,a,True
en,wizardlm_greedy_search_item53,38,critical,True
en,wizardlm_greedy_search_item53,39,step,True
en,wizardlm_greedy_search_item53,40,for,True
en,wizardlm_greedy_search_item53,41,companies,True
en,wizardlm_greedy_search_item53,42,seeking,True
en,wizardlm_greedy_search_item53,43,to,True
en,wizardlm_greedy_search_item53,44,raise,True
en,wizardlm_greedy_search_item53,45,capital,True
en,wizardlm_greedy_search_item53,46,and,True
en,wizardlm_greedy_search_item53,47,expand,True
en,wizardlm_greedy_search_item53,48,their,True
en,wizardlm_greedy_search_item53,49,operations.,True
en,wizardlm_greedy_search_item53,50,Investment,True
en,wizardlm_greedy_search_item53,51,banks,True
en,wizardlm_greedy_search_item53,52,play,True
en,wizardlm_greedy_search_item53,53,a,True
en,wizardlm_greedy_search_item53,54,crucial,True
en,wizardlm_greedy_search_item53,55,role,True
en,wizardlm_greedy_search_item53,56,in,True
en,wizardlm_greedy_search_item53,57,this,True
en,wizardlm_greedy_search_item53,58,process.,True
en,wizardlm_greedy_search_item53,59,They,True
en,wizardlm_greedy_search_item53,60,help,True
en,wizardlm_greedy_search_item53,61,companies,True
en,wizardlm_greedy_search_item53,62,prepare,True
en,wizardlm_greedy_search_item53,63,for,True
en,wizardlm_greedy_search_item53,64,the,True
en,wizardlm_greedy_search_item53,65,IPO,True
en,wizardlm_greedy_search_item53,66,by,True
en,wizardlm_greedy_search_item53,67,creating,True
en,wizardlm_greedy_search_item53,68,a,True
en,wizardlm_greedy_search_item53,69,"prospectus,",True
en,wizardlm_greedy_search_item53,70,a,True
en,wizardlm_greedy_search_item53,71,detailed,True
en,wizardlm_greedy_search_item53,72,document,True
en,wizardlm_greedy_search_item53,73,that,True
en,wizardlm_greedy_search_item53,74,provides,True
en,wizardlm_greedy_search_item53,75,information,True
en,wizardlm_greedy_search_item53,76,about,True
en,wizardlm_greedy_search_item53,77,the,True
en,wizardlm_greedy_search_item53,78,company's,True
en,wizardlm_greedy_search_item53,79,financial,True
en,wizardlm_greedy_search_item53,80,"health,",True
en,wizardlm_greedy_search_item53,81,business,True
en,wizardlm_greedy_search_item53,82,"model,",True
en,wizardlm_greedy_search_item53,83,and,True
en,wizardlm_greedy_search_item53,84,future,True
en,wizardlm_greedy_search_item53,85,plans.,True
en,wizardlm_greedy_search_item53,86,The,True
en,wizardlm_greedy_search_item53,87,prospectus,True
